"ID","TYPE","CURRENT_LOCATION","NEXT_LOCATION","CURRENT_OPERATION_NUMBER","WITH_1","WITH_2","DATETIME_BEGIN","DATETIME_END","DISTANCE_PARCOURUE"
"296","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T19:01:56Z",NA,355.634278888759
"297","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T17:33:23Z","2015-11-12T17:35:38Z",0
"297","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T17:35:38Z","2015-11-12T17:36:34Z",106.434207025478
"297","PATIENT","Accueil_Attente","Accueil_General_3",NA,NA,NA,"2015-11-12T17:36:34Z","2015-11-12T17:36:46Z",106.434207025478
"297","PATIENT","Accueil_General_3","Accueil_General_3",NA,NA,NA,"2015-11-12T17:36:46Z","2015-11-12T17:36:46Z",117.436177061087
"297","PATIENT","Accueil_General_3","Accueil_General_3",1,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T17:36:46Z","2015-11-12T17:39:35Z",117.436177061087
"297","PATIENT","Accueil_General_3","Accueil_General_3",NA,NA,NA,"2015-11-12T17:39:35Z","2015-11-12T17:39:35Z",117.436177061087
"297","PATIENT","Accueil_General_3","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T17:39:35Z","2015-11-12T17:41:11Z",117.436177061087
"297","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T17:41:11Z","2015-11-12T17:41:50Z",223.254935765278
"297","PATIENT","Uro_Attente_1","Uro_Box_3",NA,NA,NA,"2015-11-12T17:41:50Z","2015-11-12T17:42:14Z",223.254935765278
"297","PATIENT","Uro_Box_3","Uro_Box_3",NA,NA,NA,"2015-11-12T17:42:14Z","2015-11-12T17:42:14Z",244.914465974981
"297","PATIENT","Uro_Box_3","Uro_Box_3",1,"URO.AS(1)",NA,"2015-11-12T17:42:14Z","2015-11-12T17:42:48Z",244.914465974981
"297","PATIENT","Uro_Box_3","Uro_Box_3",NA,NA,NA,"2015-11-12T17:42:48Z","2015-11-12T17:58:21Z",244.914465974981
"297","PATIENT","Uro_Box_3","Uro_Box_3",2,"URO.MED(6)",NA,"2015-11-12T17:58:21Z","2015-11-12T18:10:04Z",244.914465974981
"297","PATIENT","Uro_Box_3","Uro_Box_3",NA,NA,NA,"2015-11-12T18:10:04Z","2015-11-12T18:10:04Z",244.914465974981
"297","PATIENT","Uro_Box_3","Uro_Attente_1",NA,NA,NA,"2015-11-12T18:10:04Z","2015-11-12T18:10:28Z",244.914465974981
"297","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T18:10:28Z","2015-11-12T18:56:44Z",267.239401040711
"297","PATIENT","Uro_Attente_1","Uro_Examen_3",NA,NA,NA,"2015-11-12T18:56:44Z","2015-11-12T18:57:15Z",267.239401040711
"297","PATIENT","Uro_Examen_3","Uro_Examen_3",NA,NA,NA,"2015-11-12T18:57:15Z","2015-11-12T18:57:15Z",301.039357686803
"297","PATIENT","Uro_Examen_3","Uro_Examen_3",1,"URO.IDE(1)",NA,"2015-11-12T18:57:15Z","2015-11-12T18:57:33Z",301.039357686803
"297","PATIENT","Uro_Examen_3","Uro_Examen_3",NA,NA,NA,"2015-11-12T18:57:33Z","2015-11-12T18:57:33Z",301.039357686803
"297","PATIENT","Uro_Examen_3","Uro_Examen_3",2,"URO.IDE(1)",NA,"2015-11-12T18:57:33Z","2015-11-12T19:10:30Z",301.039357686803
"297","PATIENT","Uro_Examen_3","Uro_Examen_3",NA,NA,NA,"2015-11-12T19:10:30Z","2015-11-12T19:10:30Z",301.039357686803
"297","PATIENT","Uro_Examen_3","Uro_Examen_3",3,"URO.MED(6)","URO.IDE(1)","2015-11-12T19:10:30Z","2015-11-12T19:16:15Z",301.039357686803
"297","PATIENT","Uro_Examen_3","Uro_Examen_3",NA,NA,NA,"2015-11-12T19:16:15Z","2015-11-12T19:16:15Z",301.039357686803
"297","PATIENT","Uro_Examen_3","Uro_Examen_3",4,"URO.IDE(1)",NA,"2015-11-12T19:16:15Z","2015-11-12T19:21:29Z",301.039357686803
"297","PATIENT","Uro_Examen_3","Uro_Examen_3",NA,NA,NA,"2015-11-12T19:21:29Z","2015-11-12T19:21:29Z",301.039357686803
"297","PATIENT","Uro_Examen_3","Uro_Attente_1",NA,NA,NA,"2015-11-12T19:21:29Z","2015-11-12T19:22:00Z",301.039357686803
"297","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T19:22:00Z","2015-11-12T19:22:28Z",331.603714642117
"297","PATIENT","Uro_Attente_1","Uro_Box_1",NA,NA,NA,"2015-11-12T19:22:28Z","2015-11-12T19:22:59Z",331.603714642117
"297","PATIENT","Uro_Box_1","Uro_Box_1",NA,NA,NA,"2015-11-12T19:22:59Z","2015-11-12T19:23:30Z",360.947467447573
"297","PATIENT","Uro_Box_1","Uro_Box_1",2,"URO.MED(6)",NA,"2015-11-12T19:23:30Z","2015-11-12T19:34:28Z",360.947467447573
"297","PATIENT","Uro_Box_1","Uro_Box_1",NA,NA,NA,"2015-11-12T19:34:28Z","2015-11-12T19:34:28Z",360.947467447573
"297","PATIENT","Uro_Box_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T19:34:28Z","2015-11-12T19:35:00Z",360.947467447573
"297","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T19:35:00Z","2015-11-12T20:36:13Z",387.646767831144
"297","PATIENT","Uro_Attente_1","Uro_Bureau_Annonce_1",NA,NA,NA,"2015-11-12T20:36:13Z","2015-11-12T20:36:43Z",387.646767831144
"297","PATIENT","Uro_Bureau_Annonce_1","Uro_Bureau_Annonce_1",NA,NA,NA,"2015-11-12T20:36:43Z","2015-11-12T20:36:43Z",422.396274154784
"297","PATIENT","Uro_Bureau_Annonce_1","Uro_Bureau_Annonce_1",1,"URO.IDE_Annonce(1)",NA,"2015-11-12T20:36:43Z","2015-11-12T21:22:37Z",422.396274154784
"297","PATIENT","Uro_Bureau_Annonce_1","Uro_Bureau_Annonce_1",NA,NA,NA,"2015-11-12T21:22:37Z","2015-11-12T21:22:37Z",422.396274154784
"297","PATIENT","Uro_Bureau_Annonce_1","Sortie_Generale",NA,NA,NA,"2015-11-12T21:22:37Z","2015-11-12T21:24:20Z",422.396274154784
"297","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T21:24:20Z",NA,513.657100544662
"298","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T17:48:52Z","2015-11-12T17:51:07Z",0
"298","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T17:51:07Z","2015-11-12T17:51:24Z",100.7241733229
"298","PATIENT","Accueil_Attente","Accueil_General_1",NA,NA,NA,"2015-11-12T17:51:24Z","2015-11-12T17:51:36Z",100.7241733229
"298","PATIENT","Accueil_General_1","Accueil_General_1",NA,NA,NA,"2015-11-12T17:51:36Z","2015-11-12T17:51:36Z",111.834671598558
"298","PATIENT","Accueil_General_1","Accueil_General_1",1,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T17:51:36Z","2015-11-12T17:56:10Z",111.834671598558
"298","PATIENT","Accueil_General_1","Accueil_General_1",NA,NA,NA,"2015-11-12T17:56:10Z","2015-11-12T17:56:10Z",111.834671598558
"298","PATIENT","Accueil_General_1","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T17:56:10Z","2015-11-12T17:57:46Z",111.834671598558
"298","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T17:57:46Z","2015-11-12T17:58:01Z",211.250262049492
"298","PATIENT","Uro_Attente_1","Uro_Box_6",NA,NA,NA,"2015-11-12T17:58:01Z","2015-11-12T17:58:19Z",211.250262049492
"298","PATIENT","Uro_Box_6","Uro_Box_6",NA,NA,NA,"2015-11-12T17:58:19Z","2015-11-12T17:58:19Z",230.388064667663
"298","PATIENT","Uro_Box_6","Uro_Box_6",1,"URO.AS(1)",NA,"2015-11-12T17:58:19Z","2015-11-12T17:58:45Z",230.388064667663
"298","PATIENT","Uro_Box_6","Uro_Box_6",NA,NA,NA,"2015-11-12T17:58:45Z","2015-11-12T17:59:11Z",230.388064667663
"298","PATIENT","Uro_Box_6","Uro_Box_6",2,"URO.MED(5)",NA,"2015-11-12T17:59:11Z","2015-11-12T18:11:13Z",230.388064667663
"298","PATIENT","Uro_Box_6","Uro_Box_6",NA,NA,NA,"2015-11-12T18:11:13Z","2015-11-12T18:11:13Z",230.388064667663
"298","PATIENT","Uro_Box_6","Uro_Attente_1",NA,NA,NA,"2015-11-12T18:11:13Z","2015-11-12T18:11:31Z",230.388064667663
"298","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T18:11:31Z","2015-11-12T18:11:53Z",252.533086516629
"298","PATIENT","Uro_Attente_1","Uro_Bureau_IDE_1",NA,NA,NA,"2015-11-12T18:11:53Z","2015-11-12T18:12:18Z",252.533086516629
"298","PATIENT","Uro_Bureau_IDE_1","Uro_Bureau_IDE_1",NA,NA,NA,"2015-11-12T18:12:18Z","2015-11-12T18:21:37Z",283.413989097217
"298","PATIENT","Uro_Bureau_IDE_1","Uro_Bureau_IDE_1",1,"URO.IDE(2)",NA,"2015-11-12T18:21:37Z","2015-11-12T18:29:30Z",283.413989097217
"298","PATIENT","Uro_Bureau_IDE_1","Uro_Bureau_IDE_1",NA,NA,NA,"2015-11-12T18:29:30Z","2015-11-12T18:29:30Z",283.413989097217
"298","PATIENT","Uro_Bureau_IDE_1","Sortie_Attente",NA,NA,NA,"2015-11-12T18:29:30Z","2015-11-12T18:29:57Z",283.413989097217
"298","PATIENT","Sortie_Attente","Sortie_Attente",NA,NA,NA,"2015-11-12T18:29:57Z","2015-11-12T18:30:27Z",283.413989097217
"298","PATIENT","Sortie_Attente","Sortie_Bureau_2",NA,NA,NA,"2015-11-12T18:30:27Z","2015-11-12T18:30:32Z",283.413989097217
"298","PATIENT","Sortie_Bureau_2","Sortie_Bureau_2",NA,NA,NA,"2015-11-12T18:30:32Z","2015-11-12T18:30:32Z",288.219605691872
"298","PATIENT","Sortie_Bureau_2","Sortie_Bureau_2",1,"SORTIE_URO.Agent_Sortie(1)",NA,"2015-11-12T18:30:32Z","2015-11-12T18:32:16Z",288.219605691872
"298","PATIENT","Sortie_Bureau_2","Sortie_Bureau_2",NA,NA,NA,"2015-11-12T18:32:16Z","2015-11-12T18:32:16Z",288.219605691872
"298","PATIENT","Sortie_Bureau_2","Sortie_Bureau_2",2,"SORTIE_URO.Agent_Sortie(1)",NA,"2015-11-12T18:32:16Z","2015-11-12T18:36:32Z",288.219605691872
"298","PATIENT","Sortie_Bureau_2","Sortie_Bureau_2",NA,NA,NA,"2015-11-12T18:36:32Z","2015-11-12T18:36:32Z",288.219605691872
"298","PATIENT","Sortie_Bureau_2","Sortie_Generale",NA,NA,NA,"2015-11-12T18:36:32Z","2015-11-12T18:38:35Z",288.219605691872
"298","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T18:38:35Z",NA,401.896474358961
"39","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T09:18:11Z","2015-11-12T09:20:25Z",0
"39","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T09:20:25Z","2015-11-12T09:22:45Z",140.652400139749
"39","PATIENT","Accueil_Attente","Accueil_General_1",NA,NA,NA,"2015-11-12T09:22:45Z","2015-11-12T09:22:56Z",140.652400139749
"39","PATIENT","Accueil_General_1","Accueil_General_1",NA,NA,NA,"2015-11-12T09:22:56Z","2015-11-12T09:23:13Z",153.001934748056
"39","PATIENT","Accueil_General_1","Accueil_General_1",1,"ACCUEIL.Agent_Acc_1(2)",NA,"2015-11-12T09:23:13Z","2015-11-12T09:27:32Z",153.001934748056
"39","PATIENT","Accueil_General_1","Accueil_General_1",NA,NA,NA,"2015-11-12T09:27:32Z","2015-11-12T09:27:32Z",153.001934748056
"39","PATIENT","Accueil_General_1","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(2)",NA,"2015-11-12T09:27:32Z","2015-11-12T09:29:08Z",153.001934748056
"39","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:29:08Z","2015-11-12T09:29:53Z",236.7277716343
"39","PATIENT","Uro_Attente_1","Uro_Bureau_Annonce_1",NA,NA,NA,"2015-11-12T09:29:53Z","2015-11-12T09:30:23Z",236.7277716343
"39","PATIENT","Uro_Bureau_Annonce_1","Uro_Bureau_Annonce_1",NA,NA,NA,"2015-11-12T09:30:23Z","2015-11-12T09:30:23Z",268.363015004329
"39","PATIENT","Uro_Bureau_Annonce_1","Uro_Bureau_Annonce_1",1,"URO.IDE_Annonce(1)",NA,"2015-11-12T09:30:23Z","2015-11-12T10:27:40Z",268.363015004329
"39","PATIENT","Uro_Bureau_Annonce_1","Uro_Bureau_Annonce_1",NA,NA,NA,"2015-11-12T10:27:40Z","2015-11-12T10:27:40Z",268.363015004329
"39","PATIENT","Uro_Bureau_Annonce_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T10:27:40Z","2015-11-12T10:28:10Z",268.363015004329
"39","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T10:28:10Z","2015-11-12T10:40:50Z",303.401372569971
"39","PATIENT","Uro_Attente_1","Uro_Bureau_IDE_1",NA,NA,NA,"2015-11-12T10:40:50Z","2015-11-12T10:41:15Z",303.401372569971
"39","PATIENT","Uro_Bureau_IDE_1","Uro_Bureau_IDE_1",NA,NA,NA,"2015-11-12T10:41:15Z","2015-11-12T10:58:22Z",332.364798690886
"39","PATIENT","Uro_Bureau_IDE_1","Uro_Bureau_IDE_1",1,"URO.IDE(1)",NA,"2015-11-12T10:58:22Z","2015-11-12T11:03:57Z",332.364798690886
"39","PATIENT","Uro_Bureau_IDE_1","Uro_Bureau_IDE_1",NA,NA,NA,"2015-11-12T11:03:57Z","2015-11-12T11:03:57Z",332.364798690886
"39","PATIENT","Uro_Bureau_IDE_1","Sortie_Generale",NA,NA,NA,"2015-11-12T11:03:57Z","2015-11-12T11:05:48Z",332.364798690886
"39","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T11:05:48Z",NA,446.80341979814
"43","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T09:20:04Z","2015-11-12T09:24:15Z",0
"43","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T09:24:15Z","2015-11-12T09:27:20Z",129.590551870562
"43","PATIENT","Accueil_Attente","Accueil_General_3",NA,NA,NA,"2015-11-12T09:27:20Z","2015-11-12T09:27:43Z",129.590551870562
"43","PATIENT","Accueil_General_3","Accueil_General_3",NA,NA,NA,"2015-11-12T09:27:43Z","2015-11-12T09:27:43Z",141.653475836978
"43","PATIENT","Accueil_General_3","Accueil_General_3",1,"ACCUEIL.Agent_Acc_1(2)",NA,"2015-11-12T09:27:43Z","2015-11-12T09:33:26Z",141.653475836978
"43","PATIENT","Accueil_General_3","Accueil_General_3",NA,NA,NA,"2015-11-12T09:33:26Z","2015-11-12T09:33:26Z",141.653475836978
"43","PATIENT","Accueil_General_3","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(2)",NA,"2015-11-12T09:33:26Z","2015-11-12T09:36:38Z",141.653475836978
"43","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:36:38Z","2015-11-12T09:36:55Z",222.244982494266
"43","PATIENT","Uro_Attente_1","Uro_Box_4",NA,NA,NA,"2015-11-12T09:36:55Z","2015-11-12T09:37:39Z",222.244982494266
"43","PATIENT","Uro_Box_4","Uro_Box_4",NA,NA,NA,"2015-11-12T09:37:39Z","2015-11-12T09:37:39Z",241.857456655677
"43","PATIENT","Uro_Box_4","Uro_Box_4",1,"URO.AS(2)",NA,"2015-11-12T09:37:39Z","2015-11-12T09:38:09Z",241.857456655677
"43","PATIENT","Uro_Box_4","Uro_Box_4",NA,NA,NA,"2015-11-12T09:38:09Z","2015-11-12T09:38:09Z",241.857456655677
"43","PATIENT","Uro_Box_4","Uro_Box_4",2,"URO.MED(2)",NA,"2015-11-12T09:38:09Z","2015-11-12T10:12:25Z",241.857456655677
"43","PATIENT","Uro_Box_4","Uro_Box_4",NA,NA,NA,"2015-11-12T10:12:25Z","2015-11-12T10:12:25Z",241.857456655677
"43","PATIENT","Uro_Box_4","Uro_Attente_1",NA,NA,NA,"2015-11-12T10:12:25Z","2015-11-12T10:13:10Z",241.857456655677
"43","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T10:13:10Z","2015-11-12T10:13:41Z",266.694024025963
"43","PATIENT","Uro_Attente_1","Uro_Bureau_IDE_1",NA,NA,NA,"2015-11-12T10:13:41Z","2015-11-12T10:14:30Z",266.694024025963
"43","PATIENT","Uro_Bureau_IDE_1","Uro_Bureau_IDE_1",NA,NA,NA,"2015-11-12T10:14:30Z","2015-11-12T10:31:57Z",293.890481034552
"43","PATIENT","Uro_Bureau_IDE_1","Uro_Bureau_IDE_1",1,"URO.IDE(1)",NA,"2015-11-12T10:31:57Z","2015-11-12T10:40:50Z",293.890481034552
"43","PATIENT","Uro_Bureau_IDE_1","Uro_Bureau_IDE_1",NA,NA,NA,"2015-11-12T10:40:50Z","2015-11-12T10:40:50Z",293.890481034552
"43","PATIENT","Uro_Bureau_IDE_1","Sortie_Generale",NA,NA,NA,"2015-11-12T10:40:50Z","2015-11-12T10:44:33Z",293.890481034552
"43","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T10:44:33Z",NA,399.364279535113
"48","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T09:28:15Z","2015-11-12T09:32:26Z",0
"48","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T09:32:26Z","2015-11-12T09:34:15Z",115.582717994008
"48","PATIENT","Accueil_Attente","Accueil_Prio_1",NA,NA,NA,"2015-11-12T09:34:15Z","2015-11-12T09:34:37Z",115.582717994008
"48","PATIENT","Accueil_Prio_1","Accueil_Prio_1",NA,NA,NA,"2015-11-12T09:34:37Z","2015-11-12T09:35:05Z",126.676887046913
"48","PATIENT","Accueil_Prio_1","Accueil_Prio_1",1,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T09:35:05Z","2015-11-12T09:38:15Z",126.676887046913
"48","PATIENT","Accueil_Prio_1","Accueil_Prio_1",NA,NA,NA,"2015-11-12T09:38:15Z","2015-11-12T09:38:15Z",126.676887046913
"48","PATIENT","Accueil_Prio_1","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(1)",NA,"2015-11-12T09:38:15Z","2015-11-12T09:41:27Z",126.676887046913
"48","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:41:27Z","2015-11-12T09:41:58Z",209.873180510677
"48","PATIENT","Uro_Attente_1","Uro_Box_5",NA,NA,NA,"2015-11-12T09:41:58Z","2015-11-12T09:42:33Z",209.873180510677
"48","PATIENT","Uro_Box_5","Uro_Box_5",NA,NA,NA,"2015-11-12T09:42:33Z","2015-11-12T09:42:33Z",231.218913739144
"48","PATIENT","Uro_Box_5","Uro_Box_5",1,"URO.AS(2)",NA,"2015-11-12T09:42:33Z","2015-11-12T09:42:56Z",231.218913739144
"48","PATIENT","Uro_Box_5","Uro_Box_5",NA,NA,NA,"2015-11-12T09:42:56Z","2015-11-12T09:42:56Z",231.218913739144
"48","PATIENT","Uro_Box_5","Uro_Box_5",2,"URO.MED(1)",NA,"2015-11-12T09:42:56Z","2015-11-12T10:02:10Z",231.218913739144
"48","PATIENT","Uro_Box_5","Uro_Box_5",NA,NA,NA,"2015-11-12T10:02:10Z","2015-11-12T10:02:10Z",231.218913739144
"48","PATIENT","Uro_Box_5","Uro_Attente_1",NA,NA,NA,"2015-11-12T10:02:10Z","2015-11-12T10:02:44Z",231.218913739144
"48","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T10:02:44Z","2015-11-12T10:03:12Z",252.379979240244
"48","PATIENT","Uro_Attente_1","Uro_Examen_3",NA,NA,NA,"2015-11-12T10:03:12Z","2015-11-12T10:04:14Z",252.379979240244
"48","PATIENT","Uro_Examen_3","Uro_Examen_3",NA,NA,NA,"2015-11-12T10:04:14Z","2015-11-12T10:04:41Z",282.817305098355
"48","PATIENT","Uro_Examen_3","Uro_Examen_3",1,"URO.AS(2)",NA,"2015-11-12T10:04:41Z","2015-11-12T10:05:17Z",282.817305098355
"48","PATIENT","Uro_Examen_3","Uro_Examen_3",NA,NA,NA,"2015-11-12T10:05:17Z","2015-11-12T10:06:15Z",282.817305098355
"48","PATIENT","Uro_Examen_3","Uro_Examen_3",2,"URO.IDE(1)",NA,"2015-11-12T10:06:15Z","2015-11-12T10:16:24Z",282.817305098355
"48","PATIENT","Uro_Examen_3","Uro_Examen_3",NA,NA,NA,"2015-11-12T10:16:24Z","2015-11-12T11:18:00Z",282.817305098355
"48","PATIENT","Uro_Examen_3","Uro_Examen_3",3,"URO.MED(1)","URO.IDE(2)","2015-11-12T11:18:00Z","2015-11-12T11:23:20Z",282.817305098355
"48","PATIENT","Uro_Examen_3","Uro_Examen_3",NA,NA,NA,"2015-11-12T11:23:20Z","2015-11-12T11:29:51Z",282.817305098355
"48","PATIENT","Uro_Examen_3","Uro_Examen_3",4,"URO.IDE(2)",NA,"2015-11-12T11:29:51Z","2015-11-12T11:39:35Z",282.817305098355
"48","PATIENT","Uro_Examen_3","Uro_Examen_3",NA,NA,NA,"2015-11-12T11:39:35Z","2015-11-12T11:39:35Z",282.817305098355
"48","PATIENT","Uro_Examen_3","Uro_Attente_1",NA,NA,NA,"2015-11-12T11:39:35Z","2015-11-12T11:40:37Z",282.817305098355
"48","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T11:40:37Z","2015-11-12T11:41:23Z",320.84436442565
"48","PATIENT","Uro_Attente_1","Uro_Box_7",NA,NA,NA,"2015-11-12T11:41:23Z","2015-11-12T11:42:07Z",320.84436442565
"48","PATIENT","Uro_Box_7","Uro_Box_7",NA,NA,NA,"2015-11-12T11:42:07Z","2015-11-12T11:43:02Z",340.548275372935
"48","PATIENT","Uro_Box_7","Uro_Box_7",2,"URO.MED(1)",NA,"2015-11-12T11:43:02Z","2015-11-12T11:56:35Z",340.548275372935
"48","PATIENT","Uro_Box_7","Uro_Box_7",NA,NA,NA,"2015-11-12T11:56:35Z","2015-11-12T11:56:35Z",340.548275372935
"48","PATIENT","Uro_Box_7","Sortie_Generale",NA,NA,NA,"2015-11-12T11:56:35Z","2015-11-12T11:59:37Z",340.548275372935
"48","PATIENT","Sortie_Generale",NA,NA,NA,NA,"2015-11-12T11:59:37Z",NA,422.551261482173
"53","PATIENT","Entree_Generale","Accueil_Attente",NA,NA,NA,"2015-11-12T09:35:58Z","2015-11-12T09:40:10Z",0
"53","PATIENT","Accueil_Attente","Accueil_Attente",NA,NA,NA,"2015-11-12T09:40:10Z","2015-11-12T09:41:47Z",99.1399322613757
"53","PATIENT","Accueil_Attente","Accueil_General_2",NA,NA,NA,"2015-11-12T09:41:47Z","2015-11-12T09:42:09Z",99.1399322613757
"53","PATIENT","Accueil_General_2","Accueil_General_2",NA,NA,NA,"2015-11-12T09:42:09Z","2015-11-12T09:42:51Z",109.800463984573
"53","PATIENT","Accueil_General_2","Accueil_General_2",1,"ACCUEIL.Agent_Acc_1(3)",NA,"2015-11-12T09:42:51Z","2015-11-12T09:47:37Z",109.800463984573
"53","PATIENT","Accueil_General_2","Accueil_General_2",NA,NA,NA,"2015-11-12T09:47:37Z","2015-11-12T09:47:37Z",109.800463984573
"53","PATIENT","Accueil_General_2","Uro_Attente_1",NA,"ACCUEIL.Agent_Acc_1(3)",NA,"2015-11-12T09:47:37Z","2015-11-12T09:50:49Z",109.800463984573
"53","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:50:49Z","2015-11-12T09:51:32Z",200.258586061229
"53","PATIENT","Uro_Attente_1","Uro_Box_6",NA,NA,NA,"2015-11-12T09:51:32Z","2015-11-12T09:52:09Z",200.258586061229
"53","PATIENT","Uro_Box_6","Uro_Box_6",NA,NA,NA,"2015-11-12T09:52:09Z","2015-11-12T09:52:09Z",215.874706098901
"53","PATIENT","Uro_Box_6","Uro_Box_6",1,"URO.AS(2)",NA,"2015-11-12T09:52:09Z","2015-11-12T09:52:39Z",215.874706098901
"53","PATIENT","Uro_Box_6","Uro_Box_6",NA,NA,NA,"2015-11-12T09:52:39Z","2015-11-12T09:52:39Z",215.874706098901
"53","PATIENT","Uro_Box_6","Uro_Box_6",2,"URO.MED(4)",NA,"2015-11-12T09:52:39Z","2015-11-12T09:56:51Z",215.874706098901
"53","PATIENT","Uro_Box_6","Uro_Box_6",NA,NA,NA,"2015-11-12T09:56:51Z","2015-11-12T09:56:51Z",215.874706098901
"53","PATIENT","Uro_Box_6","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:56:51Z","2015-11-12T09:57:27Z",215.874706098901
"53","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:57:27Z","2015-11-12T09:58:01Z",235.829210326913
"53","PATIENT","Uro_Attente_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T09:58:01Z","2015-11-12T09:58:41Z",235.829210326913
"53","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T09:58:41Z","2015-11-12T09:58:41Z",254.654411906159
"53","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",1,"URO.AS(2)",NA,"2015-11-12T09:58:41Z","2015-11-12T09:59:48Z",254.654411906159
"53","PATIENT","Uro_Debimetrie_1","Uro_Debimetrie_1",NA,NA,NA,"2015-11-12T09:59:48Z","2015-11-12T09:59:48Z",254.654411906159
"53","PATIENT","Uro_Debimetrie_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T09:59:48Z","2015-11-12T10:00:28Z",254.654411906159
"53","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T10:00:28Z","2015-11-12T10:01:16Z",274.978555947253
"53","PATIENT","Uro_Attente_1","Uro_Box_2",NA,NA,NA,"2015-11-12T10:01:16Z","2015-11-12T10:02:17Z",274.978555947253
"53","PATIENT","Uro_Box_2","Uro_Box_2",NA,NA,NA,"2015-11-12T10:02:17Z","2015-11-12T10:02:17Z",306.346629508944
"53","PATIENT","Uro_Box_2","Uro_Box_2",1,"URO.MED(4)",NA,"2015-11-12T10:02:17Z","2015-11-12T10:07:29Z",306.346629508944
"53","PATIENT","Uro_Box_2","Uro_Box_2",NA,NA,NA,"2015-11-12T10:07:29Z","2015-11-12T10:07:29Z",306.346629508944
"53","PATIENT","Uro_Box_2","Uro_Attente_1",NA,NA,NA,"2015-11-12T10:07:29Z","2015-11-12T10:08:29Z",306.346629508944
"53","PATIENT","Uro_Attente_1","Uro_Attente_1",NA,NA,NA,"2015-11-12T10:08:29Z","2015-11-12T10:08:57Z",334.963891186056
"53","PATIENT","Uro_Attente_1","Uro_Examen_1",NA,NA,NA,"2015-11-12T10:08:57Z","2015-11-12T10:09:59Z",334.963891186056
"53","PATIENT","Uro_Examen_1","Uro_Examen_1",NA,NA,NA,"2015-11-12T10:09:59Z","2015-11-12T10:24:57Z",366.709601585927
